Date,Open,High,Low,Close,Adj Close,Volume
2009-01-09,9237.799805,9267.500000,9053.200195,9085.200195,9085.200195,199519200
2009-01-12,8952.500000,9085.200195,8751.599609,8793.299805,8793.299805,210801900
2009-01-13,8826.400391,8986.200195,8793.299805,8961.599609,8961.599609,203531900
2009-01-14,8863.799805,8961.599609,8608.599609,8688.400391,8688.400391,285194900
2009-01-15,8730.799805,8879.599609,8471.000000,8879.599609,8879.599609,333600300
2009-01-16,9082.099609,9082.099609,8734.400391,8920.400391,8920.400391,210110800
2009-01-19,8864.299805,8920.400391,8807.700195,8841.500000,8841.500000,95880600
2009-01-20,8867.900391,8869.299805,8486.299805,8504.900391,8504.900391,271032100
2009-01-21,8574.500000,8763.500000,8392.099609,8757.900391,8757.900391,245971100
2009-01-22,8619.200195,8757.900391,8472.500000,8486.599609,8486.599609,210894900
2009-01-23,8428.500000,8687.799805,8387.599609,8628.000000,8628.000000,272410200
2009-01-26,8700.099609,8821.900391,8539.400391,8656.500000,8656.500000,196544700
2009-01-27,8692.099609,8762.700195,8621.400391,8759.599609,8759.599609,183251400
2009-01-28,8900.500000,8966.700195,8759.599609,8906.200195,8906.200195,271162100
2009-01-29,8815.500000,8906.200195,8740.799805,8762.799805,8762.799805,231914900
2009-01-30,8901.500000,8901.500000,8579.900391,8694.900391,8694.900391,264801300
2009-02-02,8603.000000,8694.900391,8533.599609,8624.799805,8624.799805,186573300
2009-02-03,8643.900391,8663.000000,8540.500000,8628.599609,8628.599609,206606800
2009-02-04,8700.000000,8814.000000,8628.599609,8693.099609,8693.099609,282623000
2009-02-05,8708.099609,8861.000000,8607.500000,8861.000000,8861.000000,243661500
2009-02-06,8827.099609,9102.000000,8824.700195,9008.000000,9008.000000,245330000
2009-02-09,9055.799805,9151.599609,8997.400391,9047.299805,9047.299805,194103000
2009-02-10,9084.299805,9114.500000,8771.799805,8817.900391,8817.900391,232526700
2009-02-11,8840.299805,8919.200195,8731.200195,8737.900391,8737.900391,282015900
2009-02-12,8698.299805,8785.099609,8590.500000,8778.799805,8778.799805,242732500
2009-02-13,8797.000000,8797.000000,8669.200195,8678.099609,8678.099609,177555200
2009-02-17,8630.299805,8678.099609,8351.900391,8378.700195,8378.700195,230619200
2009-02-18,8419.500000,8419.500000,8139.000000,8176.000000,8176.000000,273964500
2009-02-19,8234.099609,8296.299805,8117.399902,8185.399902,8185.399902,263957600
2009-02-20,8103.200195,8185.399902,7874.899902,7950.000000,7950.000000,261802700
2009-02-23,8014.399902,8032.100098,7640.799805,7647.700195,7647.700195,257605900
2009-02-24,7674.100098,7859.299805,7566.299805,7859.299805,7859.299805,349883300
2009-02-25,7886.000000,8033.100098,7753.899902,7932.299805,7932.299805,255041100
2009-02-26,8052.200195,8195.900391,7932.299805,8186.799805,8186.799805,306885600
2009-02-27,8061.500000,8188.700195,8005.100098,8123.000000,8123.000000,268426100
2009-03-02,7997.600098,8123.000000,7589.700195,7687.500000,7687.500000,259172400
2009-03-03,7752.899902,7797.700195,7501.100098,7631.600098,7631.600098,259564400
2009-03-04,7857.500000,7866.000000,7631.600098,7814.799805,7814.799805,292503200
2009-03-05,7734.299805,7814.799805,7589.799805,7629.200195,7629.200195,263630600
2009-03-06,7686.799805,7764.799805,7480.000000,7591.500000,7591.500000,241503300
2009-03-09,7527.399902,7695.299805,7515.000000,7566.899902,7566.899902,196926900
2009-03-10,7699.899902,7886.799805,7566.899902,7880.399902,7880.399902,323569100
2009-03-11,7922.399902,8056.799805,7858.399902,8011.000000,8011.000000,284729000
2009-03-12,8027.299805,8332.500000,7975.000000,8282.299805,8282.299805,273301000
2009-03-13,8359.400391,8359.400391,8183.799805,8303.400391,8303.400391,218644100
2009-03-16,8289.900391,8550.799805,8278.900391,8386.700195,8386.700195,234874600
2009-03-17,8434.200195,8559.599609,8304.599609,8559.599609,8559.599609,234226400
2009-03-18,8461.000000,8669.799805,8287.700195,8629.099609,8629.099609,274610600
2009-03-19,8797.400391,8845.799805,8629.099609,8690.500000,8690.500000,310970400
2009-03-20,8708.099609,8737.799805,8506.400391,8506.400391,8506.400391,338244400
2009-03-23,8765.500000,8958.500000,8506.400391,8958.500000,8958.500000,287218400
2009-03-24,8825.700195,8958.500000,8766.700195,8849.400391,8849.400391,268014100
2009-03-25,8890.700195,8981.799805,8692.599609,8797.400391,8797.400391,298050800
2009-03-26,8939.799805,9018.500000,8797.400391,8995.500000,8995.500000,279141100
2009-03-27,8894.799805,8995.500000,8807.200195,8821.099609,8821.099609,240942900
2009-03-30,8605.400391,8821.099609,8453.099609,8596.200195,8596.200195,236756000
2009-03-31,8673.400391,8780.599609,8596.200195,8720.400391,8720.400391,222846500
2009-04-01,8647.599609,8941.799805,8617.299805,8941.799805,8941.799805,228013800
2009-04-02,9093.500000,9139.500000,8941.799805,9073.099609,9073.099609,306829000
2009-04-03,9107.099609,9140.099609,8987.700195,9065.799805,9065.799805,248886300
2009-04-06,8963.799805,9065.799805,8919.000000,9016.200195,9016.200195,230342000
2009-04-07,8940.299805,9016.200195,8820.200195,8824.799805,8824.799805,206404900
2009-04-08,8819.599609,8969.299805,8782.700195,8969.299805,8969.299805,187002800
2009-04-09,9110.000000,9187.099609,8969.299805,9187.099609,9187.099609,234965600
2009-04-13,9142.200195,9310.900391,9114.900391,9285.599609,9285.599609,190854500
2009-04-14,9292.599609,9330.599609,9185.900391,9231.599609,9231.599609,266511600
2009-04-15,9196.799805,9251.400391,9118.900391,9246.099609,9246.099609,201106700
2009-04-16,9293.200195,9356.500000,9184.700195,9343.400391,9343.400391,244882400
2009-04-17,9365.299805,9483.599609,9343.400391,9437.700195,9437.700195,237748800
2009-04-20,9324.400391,9437.700195,9125.299805,9126.200195,9126.200195,238680800
2009-04-21,9034.799805,9254.200195,9014.099609,9247.200195,9247.200195,247191100
2009-04-22,9223.599609,9411.599609,9189.599609,9279.200195,9279.200195,211917700
2009-04-23,9341.500000,9413.000000,9279.200195,9409.500000,9409.500000,250466400
2009-04-24,9483.400391,9566.700195,9409.500000,9549.500000,9549.500000,245772000
2009-04-27,9345.900391,9549.500000,9345.900391,9394.799805,9394.799805,196360800
2009-04-28,9268.900391,9394.799805,9268.900391,9348.000000,9348.000000,219941200
2009-04-29,9429.500000,9476.599609,9348.000000,9416.299805,9416.299805,205905400
2009-04-30,9454.200195,9568.299805,9321.400391,9324.799805,9324.799805,257407500
2009-05-01,9369.200195,9527.700195,9324.799805,9497.000000,9497.000000,195208200
2009-05-04,9604.599609,9870.400391,9497.000000,9870.400391,9870.400391,244645600
2009-05-05,9869.299805,9918.900391,9783.700195,9880.700195,9880.700195,231632700
2009-05-06,9992.200195,10158.200195,9880.700195,10143.400391,10143.400391,295074900
2009-05-07,10332.099609,10340.799805,9922.000000,9967.099609,9967.099609,301150800
2009-05-08,10118.299805,10256.000000,9967.099609,10238.000000,10238.000000,242237300
2009-05-11,10069.500000,10238.000000,9995.799805,10094.099609,10094.099609,294925500
2009-05-12,10184.000000,10193.099609,9970.299805,10077.700195,10077.700195,248317300
2009-05-13,9958.599609,10077.700195,9695.599609,9709.500000,9709.500000,258717200
2009-05-14,9700.200195,9938.000000,9683.099609,9849.200195,9849.200195,228312700
2009-05-15,9877.000000,9947.099609,9750.900391,9762.900391,9762.900391,164836300
2009-05-19,10037.700195,10139.599609,9762.900391,10101.000000,10101.000000,219886500
2009-05-20,10191.200195,10365.400391,10101.000000,10232.400391,10232.400391,259143800
2009-05-21,10090.599609,10232.400391,9935.200195,9949.599609,9949.599609,207258800
2009-05-22,10014.900391,10065.799805,9941.900391,9993.400391,9993.400391,217204800
2009-05-25,10004.799805,10073.200195,9993.400391,10069.500000,10069.500000,67191500
2009-05-26,9989.599609,10286.900391,9971.599609,10285.900391,10285.900391,215721000
2009-05-27,10313.599609,10335.200195,10142.200195,10142.200195,10142.200195,242732900
2009-05-28,10270.599609,10413.900391,10142.200195,10392.400391,10392.400391,268209900
2009-05-29,10473.400391,10493.099609,10320.000000,10370.099609,10370.099609,303617500
2009-06-01,10530.799805,10637.700195,10370.099609,10604.099609,10604.099609,263260800
2009-06-02,10566.200195,10634.400391,10515.099609,10588.799805,10588.799805,240680600
2009-06-03,10484.900391,10588.799805,10235.400391,10290.099609,10290.099609,256640000
2009-06-04,10410.200195,10500.099609,10290.099609,10477.200195,10477.200195,204008500
2009-06-05,10544.400391,10581.599609,10413.500000,10569.299805,10569.299805,224646400
2009-06-08,10466.700195,10569.299805,10380.799805,10549.099609,10549.099609,186309200
2009-06-09,10597.500000,10605.000000,10502.900391,10547.900391,10547.900391,225292700
2009-06-10,10673.500000,10674.099609,10523.200195,10598.000000,10598.000000,250903000
2009-06-11,10568.299805,10726.000000,10554.400391,10714.099609,10714.099609,228186800
2009-06-12,10648.500000,10714.099609,10613.000000,10645.000000,10645.000000,179018900
2009-06-15,10581.799805,10645.000000,10341.799805,10394.799805,10394.799805,189470900
2009-06-16,10554.200195,10561.099609,10292.599609,10307.400391,10307.400391,218200100
2009-06-17,10278.900391,10307.400391,10056.299805,10066.099609,10066.099609,227915500
2009-06-18,10066.200195,10142.599609,10005.400391,10121.500000,10121.500000,219819800
2009-06-19,10204.500000,10288.000000,10121.500000,10288.000000,10288.000000,321336400
2009-06-22,10105.700195,10288.000000,9830.200195,9834.200195,9834.200195,224230700
2009-06-23,9865.400391,9912.200195,9727.299805,9896.700195,9896.700195,224765200
2009-06-24,10004.500000,10138.099609,9896.700195,10100.900391,10100.900391,209751400
2009-06-25,10106.299805,10366.700195,10078.299805,10355.900391,10355.900391,221355100
2009-06-26,10315.000000,10423.599609,10269.000000,10389.799805,10389.799805,164447600
2009-06-29,10455.400391,10516.900391,10389.799805,10476.799805,10476.799805,138130400
2009-06-30,10471.200195,10528.500000,10308.000000,10374.900391,10374.900391,180972800
2009-07-02,10290.500000,10374.900391,10217.099609,10245.900391,10245.900391,166628000
2009-07-03,10228.700195,10294.200195,10228.700195,10283.099609,10283.099609,56694800
2009-07-06,10115.000000,10283.099609,9927.200195,10027.400391,10027.400391,169508200
2009-07-07,10029.200195,10078.599609,9836.799805,9844.400391,9844.400391,193190600
2009-07-08,9794.099609,9867.900391,9535.500000,9653.500000,9653.500000,241770000
2009-07-09,9718.500000,9820.500000,9647.099609,9773.900391,9773.900391,182280500
2009-07-10,9698.700195,9773.900391,9630.000000,9747.099609,9747.099609,140866300
2009-07-13,9733.700195,9891.900391,9588.400391,9891.900391,9891.900391,171589300
2009-07-14,9968.000000,9993.799805,9881.099609,9986.200195,9986.200195,161042900
2009-07-15,10123.200195,10244.299805,9986.200195,10215.500000,10215.500000,212357200
2009-07-16,10178.799805,10335.500000,10163.500000,10304.400391,10304.400391,146062700
2009-07-17,10324.400391,10404.299805,10251.700195,10369.400391,10369.400391,152722600
2009-07-20,10478.500000,10561.700195,10369.400391,10540.700195,10540.700195,176186200
2009-07-21,10592.299805,10597.700195,10423.099609,10515.299805,10515.299805,194317700
2009-07-22,10422.700195,10545.299805,10404.900391,10432.400391,10432.400391,166250200
2009-07-23,10425.900391,10675.700195,10425.900391,10675.700195,10675.700195,206705900
2009-07-24,10665.500000,10717.799805,10574.099609,10687.900391,10687.900391,152617600
2009-07-27,10727.099609,10806.500000,10687.900391,10757.400391,10757.400391,170871700
2009-07-28,10613.500000,10757.400391,10521.299805,10570.500000,10570.500000,196886700
2009-07-29,10482.700195,10570.500000,10384.599609,10455.299805,10455.299805,163716900
2009-07-30,10601.700195,10687.599609,10455.299805,10676.700195,10676.700195,188619600
2009-07-31,10632.500000,10841.500000,10626.400391,10787.200195,10787.200195,164082800
2009-08-04,10943.299805,11018.099609,10787.200195,11018.099609,11018.099609,213626900
2009-08-05,11014.200195,11065.400391,10952.599609,11046.900391,11046.900391,229501900
2009-08-06,11042.000000,11065.200195,10793.400391,10793.400391,10793.400391,251845900
2009-08-07,10896.000000,10964.099609,10793.400391,10885.299805,10885.299805,183307800
2009-08-10,10833.299805,10885.299805,10767.700195,10793.700195,10793.700195,153939500
2009-08-11,10760.200195,10795.599609,10607.599609,10629.500000,10629.500000,156988700
2009-08-12,10596.700195,10742.099609,10587.700195,10659.900391,10659.900391,156095800
2009-08-13,10789.500000,10849.500000,10659.900391,10825.599609,10825.599609,200784100
2009-08-14,10832.099609,10848.000000,10713.200195,10848.000000,10848.000000,145783100
2009-08-17,10577.000000,10848.000000,10480.200195,10531.599609,10531.599609,151826800
2009-08-18,10601.200195,10680.400391,10531.599609,10673.799805,10673.799805,141815800
2009-08-19,10536.400391,10737.500000,10519.000000,10686.799805,10686.799805,181317800
2009-08-20,10707.700195,10763.700195,10686.799805,10700.500000,10700.500000,159800200
2009-08-21,10825.599609,10836.900391,10700.500000,10831.200195,10831.200195,176228600
2009-08-24,10865.400391,10903.299805,10747.200195,10790.000000,10790.000000,158906900
2009-08-25,10872.099609,10963.000000,10790.000000,10920.500000,10920.500000,186166900
2009-08-26,10861.200195,10960.599609,10838.500000,10912.200195,10912.200195,172419600
2009-08-27,10986.400391,10986.400391,10807.900391,10934.000000,10934.000000,177967200
2009-08-28,10979.799805,11011.000000,10893.599609,10978.000000,10978.000000,164482800
2009-08-31,10866.200195,10978.000000,10772.799805,10868.200195,10868.200195,179470200
2009-09-01,10840.900391,10927.000000,10665.900391,10689.799805,10689.799805,206259500
2009-09-02,10656.099609,10737.000000,10634.799805,10701.299805,10701.299805,246015300
2009-09-03,10768.799805,10922.000000,10701.299805,10921.500000,10921.500000,251783400
2009-09-04,10901.200195,11017.500000,10872.500000,11017.500000,11017.500000,148070400
2009-09-08,11147.900391,11176.400391,11017.500000,11105.299805,11105.299805,210673700
2009-09-09,11082.000000,11113.799805,10966.200195,11000.200195,11000.200195,243696600
2009-09-10,11011.700195,11155.000000,11000.200195,11155.000000,11155.000000,213760700
2009-09-11,11216.299805,11283.299805,11155.000000,11253.200195,11253.200195,208118600
2009-09-14,11174.700195,11332.000000,11167.400391,11332.000000,11332.000000,167911400
2009-09-15,11360.200195,11495.799805,11332.000000,11495.799805,11495.799805,209964700
2009-09-16,11551.799805,11592.400391,11495.799805,11555.599609,11555.599609,256997900
2009-09-17,11536.400391,11613.799805,11447.000000,11528.200195,11528.200195,223679600
2009-09-18,11532.000000,11540.200195,11446.000000,11446.000000,11446.000000,369937600
2009-09-21,11348.099609,11446.000000,11329.500000,11424.599609,11424.599609,173697500
2009-09-22,11533.700195,11602.299805,11424.599609,11585.700195,11585.700195,211364300
2009-09-23,11596.299805,11648.599609,11502.700195,11517.500000,11517.500000,197618600
2009-09-24,11547.700195,11553.000000,11284.200195,11285.799805,11285.799805,217668800
2009-09-25,11237.200195,11300.200195,11174.599609,11212.400391,11212.400391,159279400
2009-09-28,11269.400391,11390.000000,11212.400391,11338.700195,11338.700195,166605600
2009-09-29,11354.599609,11403.599609,11313.700195,11395.000000,11395.000000,194923600
2009-09-30,11480.900391,11480.900391,11251.000000,11395.000000,11395.000000,257237900
2009-10-01,11403.299805,11403.299805,11070.700195,11071.799805,11071.799805,186535900
2009-10-02,10922.299805,11071.799805,10855.200195,10958.299805,10958.299805,185082100
2009-10-05,10975.700195,11142.299805,10932.200195,11102.599609,11102.599609,184666200
2009-10-06,11230.200195,11358.700195,11102.599609,11248.000000,11248.000000,238045700
2009-10-07,11275.299805,11351.599609,11194.400391,11349.900391,11349.900391,197364500
2009-10-08,11422.599609,11513.099609,11349.900391,11484.500000,11484.500000,245385600
2009-10-09,11432.400391,11497.200195,11382.500000,11436.900391,11436.900391,176698200
2009-10-13,11423.299805,11445.099609,11299.599609,11413.500000,11413.500000,199711600
2009-10-14,11531.500000,11539.200195,11413.500000,11532.799805,11532.799805,190889700
2009-10-15,11459.000000,11532.799805,11448.599609,11504.500000,11504.500000,166225200
2009-10-16,11459.599609,11514.200195,11409.000000,11504.799805,11504.799805,158645000
2009-10-19,11566.799805,11571.299805,11485.099609,11538.400391,11538.400391,152408000
2009-10-20,11586.900391,11589.900391,11496.900391,11538.099609,11538.099609,154625100
2009-10-21,11475.000000,11595.000000,11437.599609,11442.000000,11442.000000,190196100
2009-10-22,11427.400391,11533.400391,11365.799805,11533.400391,11533.400391,199417800
2009-10-23,11564.700195,11569.400391,11357.799805,11382.099609,11382.099609,178163000
2009-10-26,11426.299805,11525.799805,11210.599609,11234.900391,11234.900391,169730800
2009-10-27,11229.599609,11247.099609,11053.500000,11053.500000,11053.500000,198483500
2009-10-28,11000.099609,11053.500000,10805.299805,10805.299805,10805.299805,229661700
2009-10-29,10916.599609,11075.200195,10805.299805,11075.200195,11075.200195,220211900
2009-10-30,11091.599609,11091.599609,10767.599609,10910.799805,10910.799805,219733200
2009-11-02,10896.700195,10963.700195,10745.299805,10878.400391,10878.400391,189351600
2009-11-03,10777.799805,11025.900391,10751.700195,11025.900391,11025.900391,212424400
2009-11-04,11103.400391,11187.900391,11025.900391,11071.200195,11071.200195,223211300
2009-11-05,11070.200195,11180.700195,11041.700195,11180.700195,11180.700195,169603000
2009-11-06,11100.900391,11259.599609,11098.700195,11250.400391,11250.400391,184893700
2009-11-09,11372.200195,11488.299805,11250.400391,11486.900391,11486.900391,195835900
2009-11-10,11457.500000,11486.900391,11369.000000,11426.700195,11426.700195,177798000
2009-11-11,11546.000000,11559.700195,11419.400391,11439.799805,11439.799805,161129500
2009-11-12,11383.299805,11456.099609,11330.299805,11360.799805,11360.799805,169073200
2009-11-13,11348.299805,11417.400391,11322.099609,11407.700195,11407.700195,153405200
2009-11-16,11496.799805,11539.799805,11407.700195,11512.299805,11512.299805,194387600
2009-11-17,11507.799805,11631.599609,11502.599609,11630.000000,11630.000000,161564700
2009-11-18,11667.900391,11702.200195,11604.900391,11652.700195,11652.700195,200219800
2009-11-19,11588.400391,11652.700195,11484.400391,11600.299805,11600.299805,218465200
2009-11-20,11524.500000,11600.299805,11508.799805,11579.299805,11579.299805,151515800
2009-11-23,11689.400391,11737.799805,11579.299805,11624.000000,11624.000000,167178300
2009-11-24,11644.500000,11644.500000,11539.599609,11539.599609,11539.599609,174537900
2009-11-25,11594.099609,11647.599609,11539.599609,11636.900391,11636.900391,161886600
2009-11-26,11569.299805,11636.900391,11428.299805,11436.799805,11436.799805,69466700
2009-11-27,11281.099609,11539.900391,11281.099609,11464.400391,11464.400391,121024300
2009-11-30,11476.299805,11586.200195,11447.200195,11447.200195,11447.200195,182471900
2009-12-01,11574.700195,11715.599609,11447.200195,11707.299805,11707.299805,223001900
2009-12-02,11729.400391,11802.400391,11707.299805,11779.700195,11779.700195,206687700
2009-12-03,11775.000000,11816.299805,11629.000000,11636.599609,11636.599609,177773900
2009-12-04,11672.099609,11700.099609,11414.900391,11510.799805,11510.799805,195124200
2009-12-07,11467.500000,11571.500000,11445.500000,11489.599609,11489.599609,177900700
2009-12-08,11412.000000,11489.599609,11342.500000,11368.900391,11368.900391,172526000
2009-12-09,11428.599609,11428.599609,11248.900391,11379.200195,11379.200195,186472900
2009-12-10,11399.700195,11464.599609,11370.000000,11464.599609,11464.599609,167441700
2009-12-11,11472.099609,11504.299805,11387.400391,11423.900391,11423.900391,158965300
2009-12-14,11481.599609,11549.700195,11423.900391,11545.700195,11545.700195,166925500
2009-12-15,11532.799805,11581.500000,11498.799805,11541.000000,11541.000000,165290600
2009-12-16,11609.200195,11691.700195,11541.000000,11637.000000,11637.000000,168264900
2009-12-17,11570.200195,11637.000000,11473.099609,11473.099609,11473.099609,169450100
2009-12-18,11510.099609,11562.000000,11448.000000,11463.400391,11463.400391,336889400
2009-12-21,11559.599609,11596.700195,11463.400391,11554.700195,11554.700195,147844500
2009-12-22,11539.000000,11628.000000,11522.400391,11628.000000,11628.000000,125601300
2009-12-23,11625.000000,11688.099609,11625.000000,11658.700195,11658.700195,118372900
2009-12-24,11666.200195,11754.599609,11658.700195,11754.599609,11754.599609,47051500
2009-12-29,11740.400391,11754.599609,11691.700195,11701.799805,11701.799805,77560400
2009-12-30,11687.099609,11728.400391,11673.000000,11717.500000,11717.500000,68744400
2009-12-31,11745.200195,11766.000000,11717.500000,11746.099609,11746.099609,64616700
2010-01-04,11847.299805,11872.200195,11746.099609,11866.900391,11866.900391,132670500
2010-01-05,11900.000000,11935.200195,11837.200195,11888.099609,11888.099609,167798200
2010-01-06,11912.900391,11971.599609,11888.099609,11944.500000,11944.500000,194400800
2010-01-07,11925.000000,11944.500000,11819.500000,11887.500000,11887.500000,190573600
2010-01-08,11883.299805,11953.799805,11863.099609,11953.799805,11953.799805,167761200
2010-01-11,12070.700195,12070.700195,11923.200195,11947.099609,11947.099609,172295300
2010-01-12,11866.599609,11947.099609,11766.500000,11820.200195,11820.200195,177640000
2010-01-13,11802.799805,11865.200195,11738.599609,11853.599609,11853.599609,172419900
2010-01-14,11873.599609,11888.299805,11776.400391,11804.400391,11804.400391,161042700
2010-01-15,11782.599609,11804.400391,11684.200195,11685.400391,11685.400391,148632900
2010-01-18,11711.099609,11754.099609,11685.400391,11750.500000,11750.500000,632200
2010-01-19,11746.200195,11765.599609,11710.400391,11763.400391,11763.400391,144213400
2010-01-20,11699.099609,11763.400391,11581.599609,11679.299805,11679.299805,193857300
2010-01-21,11557.200195,11679.299805,11461.299805,11469.099609,11469.099609,197664900
2010-01-22,11400.000000,11481.000000,11318.299805,11343.400391,11343.400391,194087600
2010-01-25,11384.700195,11423.299805,11343.400391,11354.500000,11354.500000,134679900
2010-01-26,11349.299805,11421.599609,11271.400391,11361.200195,11361.200195,165123100
2010-01-27,11324.700195,11367.400391,11259.000000,11344.099609,11344.099609,196445400
2010-01-28,11279.599609,11389.200195,11162.099609,11274.200195,11274.200195,181342100
2010-01-29,11142.799805,11324.200195,11084.299805,11094.299805,11094.299805,183158600
2010-02-01,11147.500000,11317.599609,11094.299805,11317.599609,11317.599609,151740700
2010-02-02,11366.000000,11430.299805,11297.599609,11408.299805,11408.299805,201381600
2010-02-03,11395.599609,11454.599609,11348.700195,11390.500000,11390.500000,177829900
2010-02-04,11163.599609,11390.500000,11120.099609,11128.799805,11128.799805,213830700
2010-02-05,11123.700195,11223.099609,10990.400391,11223.099609,11223.099609,213138200
2010-02-08,11135.099609,11277.599609,11099.500000,11115.299805,11115.299805,151081000
2010-02-09,11210.000000,11314.400391,11115.299805,11274.200195,11274.200195,166711900
2010-02-10,11280.299805,11321.400391,11212.400391,11286.299805,11286.299805,153652200
2010-02-11,11300.099609,11438.000000,11232.900391,11435.500000,11435.500000,202980700
2010-02-12,11349.200195,11469.799805,11335.700195,11469.799805,11469.799805,175657700
2010-02-16,11545.500000,11601.500000,11469.799805,11586.400391,11586.400391,156177800
2010-02-17,11605.599609,11697.000000,11586.400391,11635.500000,11635.500000,166419800
2010-02-18,11629.700195,11712.299805,11618.599609,11694.799805,11694.799805,144869600
2010-02-19,11692.000000,11758.200195,11679.599609,11709.299805,11709.299805,138424500
2010-02-22,11745.099609,11763.299805,11634.799805,11634.799805,11634.799805,119081200
2010-02-23,11606.599609,11634.799805,11481.599609,11526.700195,11526.700195,149779200
2010-02-24,11526.799805,11584.400391,11492.799805,11521.799805,11521.799805,124588100
2010-02-25,11457.400391,11637.400391,11421.000000,11631.400391,11631.400391,177113500
2010-02-26,11654.799805,11664.400391,11591.000000,11629.599609,11629.599609,159871000
2010-03-01,11682.799805,11732.099609,11629.599609,11728.099609,11728.099609,138624800
2010-03-02,11751.599609,11843.700195,11728.099609,11828.299805,11828.299805,161257900
2010-03-03,11842.200195,11876.500000,11811.400391,11852.900391,11852.900391,163136300
2010-03-04,11866.799805,11876.700195,11792.400391,11825.000000,11825.000000,175292000
2010-03-05,11878.400391,11975.099609,11825.000000,11975.099609,11975.099609,170065800
2010-03-08,12026.299805,12039.500000,11958.500000,11963.799805,11963.799805,143493100
2010-03-09,11923.099609,11965.099609,11893.400391,11918.700195,11918.700195,177582200
2010-03-10,11931.799805,11994.599609,11916.599609,11961.099609,11961.099609,199895800
2010-03-11,11935.799805,11981.799805,11909.599609,11979.700195,11979.700195,142983100
2010-03-12,12019.799805,12047.599609,11954.400391,12013.799805,12013.799805,177279900
2010-03-15,11988.400391,12016.799805,11908.000000,12008.799805,12008.799805,128560300
2010-03-16,12048.799805,12097.700195,12008.799805,12089.400391,12089.400391,155497800
2010-03-17,12122.500000,12122.500000,12085.299805,12100.700195,12100.700195,158066600
2010-03-18,12091.099609,12129.299805,12008.099609,12040.000000,12040.000000,155656200
2010-03-19,12032.000000,12047.400391,11926.000000,11948.000000,11948.000000,342072200
2010-03-22,11876.599609,11991.500000,11844.000000,11967.200195,11967.200195,211048700
2010-03-23,11988.000000,12048.000000,11967.200195,12044.500000,12044.500000,193096400
2010-03-24,12008.700195,12044.500000,11962.700195,11963.000000,11963.000000,206398800
2010-03-25,12010.099609,12048.700195,11957.700195,11958.099609,11958.099609,208243200
2010-03-26,11992.000000,12040.599609,11909.099609,11957.400391,11957.400391,197405200
2010-03-29,11999.500000,12034.900391,11957.400391,12029.700195,12029.700195,159040900
2010-03-30,12042.200195,12061.700195,12022.799805,12044.200195,12044.200195,153305600
2010-03-31,12063.299805,12080.500000,11983.400391,12037.700195,12037.700195,192925500
2010-04-01,12069.900391,12157.400391,12037.700195,12151.099609,12151.099609,190576800
2010-04-05,12190.799805,12203.400391,12151.099609,12186.400391,12186.400391,146615800
2010-04-06,12135.599609,12200.099609,12120.299805,12156.700195,12156.700195,163854800
2010-04-07,12137.099609,12160.000000,12059.299805,12110.900391,12110.900391,210588900
2010-04-08,12060.700195,12139.000000,11975.900391,12113.500000,12113.500000,179570400
2010-04-09,12150.500000,12211.099609,12113.500000,12176.799805,12176.799805,163373500
2010-04-12,12167.500000,12214.400391,12139.200195,12148.700195,12148.700195,163197100
2010-04-13,12091.500000,12148.700195,12025.400391,12101.500000,12101.500000,145607200
2010-04-14,12141.700195,12211.599609,12095.900391,12204.400391,12204.400391,177248500
2010-04-15,12178.599609,12249.500000,12168.700195,12211.500000,12211.500000,164368500
2010-04-16,12190.599609,12211.500000,12019.900391,12070.700195,12070.700195,209408300
2010-04-19,11974.700195,12103.000000,11954.000000,12103.000000,12103.000000,185354900
2010-04-20,12122.000000,12159.900391,12103.000000,12113.500000,12113.500000,179248400
2010-04-21,12135.299805,12158.200195,12070.700195,12134.599609,12134.599609,182199700
2010-04-22,12053.299805,12160.900391,11985.299805,12160.900391,12160.900391,201924700
2010-04-23,12167.900391,12248.400391,12126.799805,12239.599609,12239.599609,192225700
2010-04-26,12254.200195,12297.900391,12234.700195,12281.000000,12281.000000,155928300
2010-04-27,12255.599609,12321.799805,12143.200195,12146.700195,12146.700195,221201200
2010-04-28,12165.000000,12173.299805,12075.799805,12076.900391,12076.900391,222609000
2010-04-29,12110.700195,12227.000000,12076.900391,12200.299805,12200.299805,223547300
2010-04-30,12247.400391,12308.099609,12184.299805,12210.700195,12210.700195,246932700
2010-05-03,12274.000000,12294.599609,12165.799805,12196.500000,12196.500000,179449500
2010-05-04,12164.900391,12196.500000,11954.500000,12030.900391,12030.900391,256142700
2010-05-05,11862.400391,12030.900391,11754.299805,11875.099609,11875.099609,284613800
2010-05-06,11845.799805,11949.000000,11422.700195,11842.400391,11842.400391,365163000
2010-05-07,11749.900391,11842.400391,11557.000000,11692.400391,11692.400391,281577500
2010-05-10,12011.799805,12024.500000,11692.400391,11947.900391,11947.900391,205450400
2010-05-11,11931.700195,12093.500000,11916.200195,12000.599609,12000.599609,255876300
2010-05-12,12102.599609,12205.000000,12000.599609,12196.000000,12196.000000,237159700
2010-05-13,12170.900391,12210.400391,12059.099609,12116.599609,12116.599609,205673700
2010-05-14,12088.000000,12116.599609,11891.000000,12015.000000,12015.000000,210463900
2010-05-17,11999.799805,12015.000000,11695.599609,11813.000000,11813.000000,230554000
